snp_id,beta,se,z_score,p_value,odds_ratio,p_bonferroni,p_fdr,significant_bonferroni,significant_fdr
SNP_00903,0.34138686947908303,0.8472118379307192,0.4029533750530525,0.6869825246260584,1.4068974212644754,1.0,1.0,False,False
SNP_00904,0.026151134869738503,0.7278307583957301,0.03593024143054947,0.971337982255315,1.0264960761012987,1.0,1.0,False,False
SNP_00905,0.8783170080985747,0.684897676033101,1.2824061737013774,0.19970019962887486,2.4068455942120917,1.0,1.0,False,False
SNP_00906,0.19969942434464838,0.825468061069414,0.24192265426470033,0.8088400958804299,1.2210356893944185,1.0,1.0,False,False
SNP_00907,-1.0521391164329537,0.8256009902512986,-1.2743917810862857,0.2025246036443804,0.3491899915768692,1.0,1.0,False,False
SNP_00909,0.8797285242358689,0.8874156749693948,0.9913375986582714,0.3215207594978423,2.4102452944096857,1.0,1.0,False,False
SNP_00910,1.0066170382141464,1.099505962118561,0.9155175805273185,0.3599199774193105,2.7363284449223286,1.0,1.0,False,False
SNP_00911,-1.5349411829369388,1.0847827717341292,-1.4149756273167837,0.15707564220271664,0.21546836401340255,1.0,1.0,False,False
SNP_00914,0.41831951894014185,0.618215439378586,0.6766565379871873,0.4986238980961999,1.519406075869636,1.0,1.0,False,False
SNP_00915,0.16103329703724392,0.6951455849801986,0.23165405997914953,0.8168067155890655,1.1747240829942176,1.0,1.0,False,False
SNP_00916,-1.8431228028641728,0.7732910918304159,-2.3834786438589584,0.017149879518711438,0.15832224417398624,1.0,0.8985436175315952,False,False
SNP_00918,-1.204351201253022,1.1008362805221976,-1.094032984343249,0.2739405121452355,0.2998865023968006,1.0,1.0,False,False
SNP_00919,0.09668459356471303,0.6567819781698034,0.1472095714838819,0.8829666059553264,1.1015128945698278,1.0,1.0,False,False
SNP_00921,-1.377816252084857,0.8063876886583724,-1.7086275887683737,0.08751995490060858,0.2521285374956163,1.0,1.0,False,False
SNP_00923,-0.3087438800346902,0.8476121218231882,-0.36425137404900654,0.7156703071268395,0.7343688324618578,1.0,1.0,False,False
SNP_00924,0.17212019222125158,0.6641558624848031,0.25915632450686976,0.7955146281143526,1.1878205914298527,1.0,1.0,False,False
SNP_00925,-1.4557850310876168,0.659447960085368,-2.2075813698766464,0.02727346901500722,0.23321720926007752,1.0,1.0,False,False
SNP_00926,-0.7243717563348744,1.1629394102424657,-0.6228800485692091,0.5333633498529613,0.4846289383967491,1.0,1.0,False,False
SNP_00927,-0.635166814842895,1.193370401484415,-0.5322461610014969,0.5945555156795338,0.5298470945852386,1.0,1.0,False,False
SNP_00928,-23.66910945539785,71443.97005556096,-0.00033129611130219556,0.9997356639525734,5.255770246100146e-11,1.0,1.0,False,False
SNP_00929,0.2071461593427835,1.1076387514750565,0.18701599151070178,0.8516480947368941,1.2301623583635037,1.0,1.0,False,False
SNP_00930,1.3067206947980508,0.6709243821899487,1.9476422820300765,0.05145778078228248,3.694039943515538,1.0,1.0,False,False
SNP_00932,1.7457613476640237,1.0758399451043796,1.6226961599707541,0.10465437268650582,5.730262537065438,1.0,1.0,False,False
SNP_00934,23.139751249844206,118845.4119021178,0.0001947046240952265,0.9998446481874991,11206404137.722511,1.0,1.0,False,False
SNP_00936,-0.9475700806116706,1.1003487777326195,-0.8611542992434045,0.3891530664946421,0.3876819156487895,1.0,1.0,False,False
SNP_00937,-1.235092983882313,0.7084970584747253,-1.7432577441341253,0.08128860291893518,0.2908077206797751,1.0,1.0,False,False
SNP_00939,0.18489402223475998,0.6560356787804462,0.2818353150829743,0.7780697905858475,1.203090932482922,1.0,1.0,False,False
SNP_00941,-1.2753651736311094,1.1054877612259721,-1.153667384084601,0.24863656063727313,0.27932894602913844,1.0,1.0,False,False
SNP_00942,0.27348876190923965,0.6702177028950024,0.4080595912759483,0.6832299256867773,1.3145425861801565,1.0,1.0,False,False
SNP_00945,0.25721183430650696,0.6698102043372297,0.38400704056310314,0.7009732292204482,1.2933190670910186,1.0,1.0,False,False
SNP_00946,-0.1443620690752621,0.6363251377294027,-0.22686840502701008,0.8205260706350411,0.865574293632486,1.0,1.0,False,False
SNP_00947,-1.2318885494424165,1.099372923801419,-1.1205374652877427,0.26248479647703604,0.2917410896164083,1.0,1.0,False,False
SNP_00948,0.8123766303869007,1.1987171998945516,0.6777049920184374,0.49795876063005606,2.2532567866471678,1.0,1.0,False,False
SNP_00949,-0.1215384813917375,0.8568778963997594,-0.1418387402713865,0.8872073830922169,0.8855569752283152,1.0,1.0,False,False
SNP_00950,-0.4362882026070874,0.7069057931950924,-0.6171801204728283,0.5371159265427178,0.6464313958727308,1.0,1.0,False,False
SNP_00951,0.6399435007125336,0.7430413468698271,0.8612488435648855,0.38910100407851633,1.8963737325134642,1.0,1.0,False,False
SNP_00952,0.5729863889499102,0.8095863934795106,0.7077519997430782,0.47909927928927554,1.7735556776334898,1.0,1.0,False,False
SNP_00953,0.6190322672669946,0.7189435655571543,0.8610304020000065,0.38922129900678026,1.8571299665004557,1.0,1.0,False,False
SNP_00955,-0.033386655158749556,0.7423191674276624,-0.04497614587326822,0.9641263225443584,0.9671645281289345,1.0,1.0,False,False
SNP_00956,-1.1472533904338087,0.652774038368202,-1.757504623348228,0.07883183449532287,0.31750764238542384,1.0,1.0,False,False
SNP_00958,-0.4638266537042329,0.6676366330980916,-0.6947291845743968,0.4872250347520438,0.6288725577475631,1.0,1.0,False,False
SNP_00959,0.23004488722334349,1.1307903436337634,0.20343725830210102,0.8387932807220396,1.258656506257196,1.0,1.0,False,False
SNP_00960,-1.0425959388046258,0.7171241009742326,-1.4538570623804594,0.14598593922392633,0.35253832515190653,1.0,1.0,False,False
SNP_00962,-0.1638082977783005,0.6323002639587876,-0.2590672614189788,0.795583344257899,0.8489047432079726,1.0,1.0,False,False
SNP_00963,-0.9102730183315613,0.6922572199485053,-1.3149346689360255,0.18853185993161625,0.4024143425420906,1.0,1.0,False,False
SNP_00964,-1.0017409861511235,1.0839003971390258,-0.9242002206062813,0.3553820808019146,0.3672395253629938,1.0,1.0,False,False
SNP_00965,0.13316543945598677,0.796576464002996,0.16717219937279734,0.8672345582640304,1.1424389871818943,1.0,1.0,False,False
SNP_00968,-0.11091209031320136,0.6555441296283231,-0.16919088326835557,0.8656465005132392,0.8950174261723486,1.0,1.0,False,False
SNP_00969,-2.2382587847876962,0.7129575257660525,-3.1393998995701056,0.0016929424297999597,0.10664403302233062,1.0,0.6086128035130856,False,False
SNP_00970,0.6967100859998006,0.6622051866239682,1.0521060542454281,0.29275089477677374,2.007138520264513,1.0,1.0,False,False
SNP_00971,0.6791927396665418,0.740167989193989,0.917619715500198,0.3588179924659587,1.972284942018798,1.0,1.0,False,False
SNP_00975,-0.40319451449685406,0.7151648030012007,-0.5637784644949553,0.5729049097543446,0.6681821155740906,1.0,1.0,False,False
SNP_00976,0.6229922960939233,0.7141684892695197,0.8723323773793841,0.3830270794352941,1.8644988355402847,1.0,1.0,False,False
SNP_00977,-0.04159984281837067,0.6741566467410091,-0.06170649361609289,0.9507965686687457,0.9592535559815499,1.0,1.0,False,False
SNP_00978,0.07138201335647683,1.1172368000252113,0.06389157012628481,0.9490565646305279,1.073991426581989,1.0,1.0,False,False
SNP_00979,-0.17975562743101356,1.1484972403299314,-0.15651376522191274,0.8756280698761847,0.8354743534809775,1.0,1.0,False,False
SNP_00980,0.10546554798336302,0.6286446858745703,0.16776654659323076,0.8667669413820686,1.1112278198240273,1.0,1.0,False,False
SNP_00981,-0.6118819087255392,1.0912618199678548,-0.5607104523674835,0.5749949405487023,0.5423292938900851,1.0,1.0,False,False
SNP_00983,0.49714919397016055,1.1588251457083565,0.4290113964227688,0.6679149310806654,1.6440277794553662,1.0,1.0,False,False
SNP_00984,-0.02831167111233173,0.8375603705434875,-0.03380254380225806,0.9730346074454517,0.9720853486608009,1.0,1.0,False,False
SNP_00985,-0.13981732964603066,0.6381259915158674,-0.21910615067393635,0.826567359636679,0.8695170558808475,1.0,1.0,False,False
SNP_00987,0.637416278525953,0.7461734400686335,0.854246806837996,0.39296825349555364,1.8915872255734338,1.0,1.0,False,False
SNP_00988,0.12078845306640562,0.6715228522374933,0.1798724386875923,0.8572527130099332,1.1283861804803441,1.0,1.0,False,False
SNP_00991,-0.061288872399729674,0.726323083805822,-0.0843823826699619,0.9327524139176429,0.9405515011597969,1.0,1.0,False,False
SNP_00993,0.9791584221421459,0.8910762202193727,1.0988492341329548,0.2718338329574379,2.662214837843303,1.0,1.0,False,False
SNP_00996,-25.904826918263048,501489.9904495049,-5.165572077529114e-05,0.9999587846979345,5.619227492828687e-12,1.0,1.0,False,False
SNP_00997,0.11867637424753,0.8411834519193749,0.14108263063989138,0.8878046651390697,1.1260054549540286,1.0,1.0,False,False
SNP_00999,-0.15039649752768264,0.7128055309328272,-0.21099232680035923,0.8328932589070985,0.8603667754874826,1.0,1.0,False,False
